30767000,713000,713000,712900,713000,1500,0
30771000,713000,713000,713000,713000,2000,0
30772000,713000,713000,713000,713000,500,0
30773000,713100,713100,713100,713100,375,0
30775000,713000,713000,713000,713000,764,0
30776000,713000,713000,713000,713000,1100,0
30777000,713000,713000,713000,713000,936,0
30778000,713000,713000,713000,713000,361,0
30786000,713300,713300,713300,713300,100,0
30788000,713500,713500,713500,713500,250,0
30789000,713300,713300,713300,713300,700,0
30790000,713200,713300,713200,713300,660,0
30791000,713800,713800,713800,713800,200,0
30793000,714000,714000,714000,714000,100,0
30794000,713900,714000,713900,714000,2000,0
30795000,714000,714000,714000,714000,200,0
30797000,714000,714000,714000,714000,2000,0
30798000,714000,714100,714000,714100,1100,0
30800000,714000,714000,714000,714000,100,0
30801000,714300,714300,714300,714300,100,0
30802000,714000,714000,714000,714000,500,0
30803000,713900,714200,713900,714200,1114,0
30804000,714000,714000,713800,713800,400,0
30805000,713900,713900,713800,713800,600,0
30807000,714000,714000,714000,714000,100,0
30808000,713800,713800,713800,713800,300,0
30809000,714000,714000,714000,714000,1000,0
30810000,713800,713800,713800,713800,100,0
30812000,713900,714100,713900,714000,1000,0
30813000,714000,714000,714000,714000,1200,0
30814000,714000,714000,714000,714000,100,0
30815000,714100,714100,714100,714100,2000,0
30816000,713800,713800,713800,713800,300,0
30819000,714000,714000,714000,714000,1500,0
30820000,713800,713800,713800,713800,100,0
30825000,713400,713400,713400,713400,300,0
30826000,713400,713500,713300,713500,1000,0
30827000,713400,713800,713400,713800,1000,0
30828000,713200,713200,713200,713200,100,0
30829000,713000,713500,713000,713500,300,0
30830000,713500,713500,713000,713000,350,0
30831000,713700,713800,713700,713800,266,0
30833000,713900,714000,713900,714000,200,0
30838000,714500,714500,714500,714500,900,0
30840000,714800,715000,714800,714900,2300,0
30841000,714900,715000,714900,715000,6300,0
30842000,714000,714000,714000,714000,2900,0
30843000,714000,714000,714000,714000,300,0
30844000,714000,714000,714000,714000,2000,0
30845000,714000,714000,714000,714000,300,0
30846000,714000,714000,714000,714000,400,0
30847000,714000,714000,714000,714000,200,0
30848000,714000,714000,714000,714000,100,0
30850000,714000,714800,714000,714800,600,0
30853000,714900,714900,714900,714900,900,0
30854000,714300,714300,714300,714300,100,0
30864000,714000,714200,714000,714000,1000,0
30866000,714000,714000,714000,714000,1100,0
30867000,714000,714000,714000,714000,1090,0
30868000,713700,714000,713700,714000,1000,0
30869000,713400,715000,713400,714300,6700,0
30870000,714400,714900,714400,714900,200,0
30871000,713900,713900,713900,713900,100,0
30873000,714000,714000,714000,714000,200,0
30874000,713900,713900,713900,713900,100,0
30875000,714500,714500,713900,713900,300,0
30876000,713900,713900,713900,713900,200,0
30877000,713900,713900,713500,713500,200,0
30879000,713200,713900,713200,713400,2950,0
30880000,713200,713200,713200,713200,1000,0
30882000,713000,713000,713000,713000,100,0
30883000,713000,713000,713000,713000,1000,0
30884000,713000,713000,713000,713000,500,0
30891000,713000,713200,713000,713200,1550,0
30892000,713700,713700,713700,713700,300,0
30895000,713700,713700,713700,713700,100,0
30896000,713800,713900,713800,713900,400,0
30898000,714300,715100,713000,713100,9400,0
30899000,713900,713900,713900,713900,200,0
30901000,713700,713700,713700,713700,100,0
30903000,714000,714000,713700,714000,900,0
30904000,714000,714000,713000,714000,1400,0
30905000,714000,714000,714000,714000,400,0
30906000,714000,714000,713500,713700,600,0
30907000,713700,713700,713500,713700,400,0
30908000,714000,714000,714000,714000,500,0
30909000,713100,714000,713100,713100,700,0
30910000,713100,714000,713100,714000,600,0
30911000,714000,714000,713800,714000,900,0
30912000,714000,714000,714000,714000,500,0
30913000,714000,714000,714000,714000,500,0
30914000,714000,714500,714000,714000,2550,0
30916000,714000,714000,714000,714000,100,0
30921000,714000,714500,714000,714500,300,0
30922000,714500,714500,714500,714500,1300,0
30923000,714500,714500,714500,714500,2470,0
30924000,714500,714500,714000,714000,1350,0
30927000,714000,714000,714000,714000,300,0
30932000,713600,713600,713500,713500,3920,0
